cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,client_rank,round,timestamp,participated,data_size,data_variance,local_loss,local_accuracy,tn,fp,fn,tp,precision,recall,f1,confusion_mean
0.07781736356808855,0.16296767600486078,0.0019264585756077147,0.00020295647192724345,0.0967741935483871,0.0,8,6,2025-08-18 18:51:01,0.0,1.0,0.9376040032859979,0.28429551668361464,0.6756376624107361,0.2899816941254785,0.7100183058745215,0.7100183058745215,0.7644402391294998,0.6868649610184734,0.6758581755012953,0.676206072821806,0.6758581761768964
0.06942621411453644,0.07601658355210988,0.0004708003203051752,1.7664687025009134e-05,0.03225806451612903,0.0,9,6,2025-08-18 18:50:57,0.0,0.0,0.0,0.38728939788334593,0.5,0.9999167914794475,8.320852055250458e-05,8.320852055250458e-05,4.3008902842888476e-05,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333332
0.3671948246676468,0.12584751575891923,0.07855424062322695,0.0003463182952846628,0.0967741935483871,0.0,10,6,2025-08-18 18:50:59,0.0,0.06937844516251664,0.9277627056853784,0.42222932454107037,0.5079365372657776,0.9251123315027459,0.07488766849725412,0.07488766849725412,0.03986925293535762,0.6180809058901024,0.5059043075077222,0.5025022901299775,0.5059043080108495
0.11138196135391895,0.13793009712531665,0.0490598077364162,8.842004793966507e-05,0.12903225806451613,0.0,1,7,2025-08-18 18:51:20,0.0,0.04687321801938795,0.9410189813524837,0.32881322556616116,0.6307692527770996,0.9620569146280579,0.03794308537194209,0.03794308537194209,0.03350393531461012,0.6619316566859563,0.6283331270998411,0.6345282648527404,0.6283331277230868
0.2695012188093845,0.16419092746671,0.06708502170912588,0.0003187449979922891,0.12903225806451613,0.25,2,7,2025-08-18 18:51:21,0.0,0.49872647785592095,0.9629815163648282,0.3050850829727141,0.6539897918701172,0.6223165252121817,0.3776834747878183,0.3776834747878183,0.36910240419766893,0.6573905737672756,0.6553177563213295,0.6408948064430386,0.6553177569761466
0.6769641852438681,0.1356887436655325,0.033180356762020496,9.472693247801879e-05,0.12903225806451613,0.0,3,7,2025-08-18 18:51:22,0.0,0.1323702718114427,0.9439540719212908,0.33332824569861635,0.614810585975647,0.8883341654185388,0.11166583458146113,0.11166583458146113,0.09212506988946711,0.657537062218456,0.6146489821743641,0.6124270309484918,0.6146489827872463
0.4091505718808342,0.13933556208617048,0.04435180453336445,0.0001515004868609567,0.12903225806451613,0.0,4,7,2025-08-18 18:51:20,0.0,0.04846987264778559,0.9636427368458176,0.39420414433506695,0.5544244050979614,0.9526543518056249,0.0473456481943751,0.0473456481943751,0.030450303212765043,0.66896556441722,0.55802171778382,0.551326447939726,0.5580217183374188
0.1343521469922355,0.1392930880770784,0.09124774156683957,0.00015750207490511318,0.12903225806451613,0.0,5,7,2025-08-18 18:51:20,0.0,0.05299372742824558,0.99026150833762,0.4055135925378298,0.4885386824607849,0.9405891163255118,0.05941088367448827,0.05941088367448827,0.02933207173884994,0.6769559789819765,0.4826960823338163,0.4817498079822565,0.48269608281308607
0.30278454901572965,0.0841720180378622,0.03232225275941299,1.882017628785703e-05,0.06451612903225806,0.0,6,7,2025-08-18 18:51:17,0.0,0.006006462649686371,1.0,0.3664242498081915,0.5687500238418579,0.9942586120818772,0.005741387918122816,0.005741387918122816,0.003913810158702851,0.6913412303656207,0.5327104023427552,0.5258095956489252,0.532710402842598
0.5339864991386863,0.13627403551082007,0.03561684901795882,7.039209673168703e-05,0.12903225806451613,0.25,7,7,2025-08-18 18:51:20,0.0,0.045200532218209466,0.981991889711609,0.3540742929656744,0.5877413749694824,0.9591446164087203,0.04085538359127975,0.04085538359127975,0.030106231990021933,0.6937563629608111,0.5793996540473818,0.5790929573136421,0.5793996546219532
